id,content.event,Partly,TheWhole
1120691293007511555,philippinesEarthquake2019,"['SubEvent143', 'SubEvent147']",[]
1120693446031892483,philippinesEarthquake2019,['SubEvent145'],[]
1120721180242038784,philippinesEarthquake2019,[],[]
1120722240239218688,philippinesEarthquake2019,[],[]
1120725872904794112,philippinesEarthquake2019,"['SubEvent143', 'SubEvent147']",[]
1120824673984376838,philippinesEarthquake2019,['SubEvent143'],[]
1120829918655336449,philippinesEarthquake2019,[],[]
1120888531604398081,philippinesEarthquake2019,[],[]
1120903435027533824,philippinesEarthquake2019,['SubEvent143'],[]
1120948834841038848,philippinesEarthquake2019,[],[]
1120965926994624512,philippinesEarthquake2019,"['SubEvent143', 'SubEvent145']",['SubEvent147']
1120970276353847297,southAfricaFloods2019,['SubEvent148'],[]
1120970636795498496,southAfricaFloods2019,[],[]
1120979020328443904,southAfricaFloods2019,['SubEvent148'],[]
1120981394707177473,southAfricaFloods2019,[],[]
1120982378896347136,southAfricaFloods2019,[],[]
1120983731274166272,southAfricaFloods2019,[],[]
1120983927370416128,southAfricaFloods2019,['SubEvent148'],[]
1120984918002229248,southAfricaFloods2019,[],[]
1120985083874246657,southAfricaFloods2019,[],[]
1120986106365915136,southAfricaFloods2019,[],[]
1120989285812002817,southAfricaFloods2019,[],[]
1120994482797928448,southAfricaFloods2019,[],[]
1120996831406718977,southAfricaFloods2019,['SubEvent148'],[]
1121000193099534336,philippinesEarthquake2019,['SubEvent143'],[]
1121001567040282624,southAfricaFloods2019,['SubEvent148'],[]
1121006164370702337,southAfricaFloods2019,['SubEvent148'],[]
1121007987580186625,southAfricaFloods2019,[],[]
1121010490870775808,southAfricaFloods2019,['SubEvent148'],[]
1121012925475512320,southAfricaFloods2019,[],[]
1121013415215030273,southAfricaFloods2019,[],[]
1121014785137631232,southAfricaFloods2019,[],[]
1121014866507116545,southAfricaFloods2019,[],[]
1121019253501714432,southAfricaFloods2019,[],[]
1121019269586853888,southAfricaFloods2019,['SubEvent148'],[]
1121021128011669504,southAfricaFloods2019,['SubEvent148'],[]
1121021496279937032,southAfricaFloods2019,[],[]
1121027161333358592,southAfricaFloods2019,[],[]
1121028028572815360,southAfricaFloods2019,[],[]
1121028475136114689,southAfricaFloods2019,[],[]
1121029094655709185,philippinesEarthquake2019,[],[]
1121029109797224448,southAfricaFloods2019,[],['SubEvent148']
1121029233286025216,southAfricaFloods2019,[],[]
1121030182947762177,southAfricaFloods2019,[],[]
1121032289364762624,southAfricaFloods2019,['SubEvent148'],[]
1121032445510529024,southAfricaFloods2019,[],[]
1121034814029737984,southAfricaFloods2019,['SubEvent148'],[]
1121035489837027330,southAfricaFloods2019,[],[]
1121039658417315841,southAfricaFloods2019,['SubEvent148'],[]
1121041070614286336,southAfricaFloods2019,[],[]
1121041406737383424,southAfricaFloods2019,['SubEvent148'],[]
1121044612016156673,southAfricaFloods2019,[],[]
1121044777561145344,southAfricaFloods2019,[],[]
1121047357582344192,southAfricaFloods2019,['SubEvent148'],[]
1121048807758864385,southAfricaFloods2019,[],[]
1121051012347957248,southAfricaFloods2019,[],[]
1121068494982979584,southAfricaFloods2019,[],[]
1121070038943850497,southAfricaFloods2019,[],[]
1121080674083954689,southAfricaFloods2019,[],[]
1121081793787068416,southAfricaFloods2019,[],[]
1121087919815401472,southAfricaFloods2019,['SubEvent148'],[]
1121092325113905153,cycloneKenneth2019,[],[]
1121092410401001474,southAfricaFloods2019,[],[]
1121095071066095616,southAfricaFloods2019,[],[]
1121101050558255104,southAfricaFloods2019,['SubEvent148'],[]
1121102363513769986,southAfricaFloods2019,[],[]
1121106553128595459,southAfricaFloods2019,['SubEvent148'],[]
1121107094881673216,southAfricaFloods2019,[],[]
1121111566324101120,southAfricaFloods2019,[],[]
1121113768853946368,southAfricaFloods2019,[],[]
1121116721086177280,southAfricaFloods2019,[],[]
1121121595366486016,southAfricaFloods2019,[],[]
1121138353154531328,southAfricaFloods2019,[],[]
1121139251247230976,southAfricaFloods2019,[],[]
1121146038985695234,cycloneKenneth2019,[],[]
1121147342004948992,philippinesEarthquake2019,['SubEvent147'],[]
1121257851328925697,philippinesEarthquake2019,"['SubEvent143', 'SubEvent147']",[]
1121275435898163200,philippinesEarthquake2019,[],[]
1121278175424712704,cycloneKenneth2019,[],[]
1121316474377920513,cycloneKenneth2019,[],[]
1121330570712113153,philippinesEarthquake2019,[],[]
1121347673158766593,cycloneKenneth2019,[],[]
1121348372248649729,cycloneKenneth2019,[],[]
1121356944415940608,cycloneKenneth2019,[],[]
1121366046571728896,cycloneKenneth2019,[],[]
1121367117696258048,cycloneKenneth2019,[],[]
1121374673466482688,cycloneKenneth2019,[],[]
1121388532893921280,cycloneKenneth2019,[],[]
1121391275209625601,cycloneKenneth2019,[],[]
1121393853729247233,cycloneKenneth2019,[],[]
1121400671360540673,philippinesEarthquake2019,"['SubEvent143', 'SubEvent145', 'SubEvent147']",[]
1121422703980888065,cycloneKenneth2019,[],[]
1121504240793522176,philippinesEarthquake2019,['SubEvent143'],[]
1121511403871928320,cycloneKenneth2019,[],[]
1121559379298406401,cycloneKenneth2019,[],[]
1121598520744718336,philippinesEarthquake2019,[],[]
1121614420986122240,cycloneKenneth2019,[],[]
1121688375143092224,philippinesEarthquake2019,[],[]
1121697139141300225,cycloneKenneth2019,[],[]
1121745836550033409,cycloneKenneth2019,[],[]
1121760017781227520,cycloneKenneth2019,[],[]
1121760976192323584,cycloneKenneth2019,[],[]
1121766870649114624,cycloneKenneth2019,[],[]
1121776001887952896,philippinesEarthquake2019,[],[]
1121779093857390592,philippinesEarthquake2019,['SubEvent143'],[]
1121782102293450753,cycloneKenneth2019,['SubEvent149'],[]
1121798022390669312,cycloneKenneth2019,['SubEvent149'],[]
1121799918031474688,cycloneKenneth2019,[],[]
1121806555769450496,cycloneKenneth2019,['SubEvent149'],[]
1122043349895196672,cycloneKenneth2019,['SubEvent149'],[]
1122090130192224257,cycloneKenneth2019,[],[]
1122124993293357056,cycloneKenneth2019,['SubEvent149'],[]
1122151298403639296,cycloneKenneth2019,['SubEvent149'],[]
1122155077291036672,cycloneKenneth2019,['SubEvent149'],[]
1122165687999434752,cycloneKenneth2019,[],[]
1122177448253304832,cycloneKenneth2019,['SubEvent149'],[]
1122210478703435776,cycloneKenneth2019,[],[]
1122223689548877826,sandiegoSynagogueShooting2019,['SubEvent150'],[]
1122224672828002304,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122225685442039809,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122225774692532226,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122225823791104000,sandiegoSynagogueShooting2019,['SubEvent151'],[]
1122226311852777473,sandiegoSynagogueShooting2019,['SubEvent150'],[]
1122226503184306176,sandiegoSynagogueShooting2019,['SubEvent151'],[]
1122227060129374209,sandiegoSynagogueShooting2019,['SubEvent151'],[]
1122227415865069568,sandiegoSynagogueShooting2019,[],[]
1122227581380644864,sandiegoSynagogueShooting2019,['SubEvent150'],[]
1122227692856840193,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122228237365587970,sandiegoSynagogueShooting2019,['SubEvent150'],[]
1122228964842508289,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122229119524249600,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122229879817277441,sandiegoSynagogueShooting2019,['SubEvent151'],[]
1122230099221331969,sandiegoSynagogueShooting2019,['SubEvent150'],[]
1122231819217395713,sandiegoSynagogueShooting2019,[],[]
1122242386787282944,sandiegoSynagogueShooting2019,[],[]
1122249226002415616,sandiegoSynagogueShooting2019,"['SubEvent150', 'SubEvent151']",[]
1122251220247355393,sandiegoSynagogueShooting2019,['SubEvent151'],['SubEvent150']
1122319320778969090,cycloneKenneth2019,['SubEvent149'],[]
1122335304461975553,cycloneKenneth2019,[],[]
1122404020155551744,cycloneKenneth2019,['SubEvent149'],[]
1122405439071817728,cycloneKenneth2019,['SubEvent149'],[]
1122407114591342592,cycloneKenneth2019,[],[]
1122408592345268225,cycloneKenneth2019,['SubEvent149'],[]
1122411295305809920,cycloneKenneth2019,[],[]
1122411656343060480,cycloneKenneth2019,[],[]
1122417853599309824,cycloneKenneth2019,[],[]
1122427481280131072,cycloneKenneth2019,['SubEvent149'],[]
1122450455978762240,cycloneKenneth2019,[],[]
1122493595393589248,cycloneKenneth2019,[],[]
1122512513650835456,cycloneKenneth2019,[],[]
1122527147850072064,cycloneKenneth2019,['SubEvent149'],[]
1122532270974414848,cycloneKenneth2019,[],[]
1122541731562643457,cycloneKenneth2019,[],[]
1122550996641755137,cycloneKenneth2019,[],[]
1122560754035638272,cycloneKenneth2019,[],[]
1122581036737675266,cycloneKenneth2019,[],[]
1122587537497673729,cycloneKenneth2019,[],[]
1122593839804493824,cycloneKenneth2019,[],[]
1122601908445818880,cycloneKenneth2019,[],[]
1122657773848866817,cycloneKenneth2019,['SubEvent149'],[]
1122685542515265536,cycloneKenneth2019,[],[]
1122689029391159296,philippinesEarthquake2019,['SubEvent147'],[]
1122742661511696384,cycloneKenneth2019,[],[]
1122747818781880320,cycloneKenneth2019,[],[]
1122750187863076864,cycloneKenneth2019,[],[]
1122750765716705280,cycloneKenneth2019,['SubEvent149'],[]
1122765822328438784,cycloneKenneth2019,[],[]
1122772899746721792,cycloneKenneth2019,[],[]
1122792637977825280,cycloneKenneth2019,[],[]
1122796700022841345,cycloneKenneth2019,[],[]
1122811669011423232,cycloneKenneth2019,[],[]
1122811923135913984,cycloneKenneth2019,[],[]
1122817808071417857,cycloneKenneth2019,[],[]
1122833478863683585,cycloneKenneth2019,[],[]
1122834990256001029,cycloneKenneth2019,['SubEvent149'],[]
1122846294328786944,cycloneKenneth2019,['SubEvent149'],[]
1122848823003447296,cycloneKenneth2019,[],[]
1122850828707037184,cycloneKenneth2019,[],[]
1122851753307901953,cycloneKenneth2019,['SubEvent149'],[]
1122852211866861571,cycloneKenneth2019,[],[]
1122871715711922176,cycloneKenneth2019,['SubEvent149'],[]
1122876787799797760,cycloneKenneth2019,[],[]
1122896208643678208,cycloneKenneth2019,[],[]
1122900922408083456,cycloneKenneth2019,[],[]
1122964080816480257,cycloneKenneth2019,['SubEvent149'],[]
1125858051880173568,coloradoStemShooting2019,['SubEvent152'],[]
1125859706478780418,coloradoStemShooting2019,[],[]
1125861756054773760,coloradoStemShooting2019,['SubEvent152'],[]
1125862115191947266,coloradoStemShooting2019,['SubEvent152'],[]
1125866207893184512,coloradoStemShooting2019,['SubEvent152'],[]
1125867980351578113,coloradoStemShooting2019,['SubEvent152'],[]
1125868355359997953,coloradoStemShooting2019,['SubEvent152'],[]
1125869307571912704,coloradoStemShooting2019,['SubEvent152'],[]
1125871119486083072,coloradoStemShooting2019,['SubEvent152'],[]
1125876883571212288,coloradoStemShooting2019,[],[]
1125879381992267777,coloradoStemShooting2019,['SubEvent152'],[]
1125880510528598018,coloradoStemShooting2019,['SubEvent152'],[]
1125883349921357830,coloradoStemShooting2019,['SubEvent152'],[]
1125890568494751749,coloradoStemShooting2019,['SubEvent152'],[]
1125890883021299712,coloradoStemShooting2019,['SubEvent152'],[]
1125896146092724224,coloradoStemShooting2019,[],[]
1125899145611341824,coloradoStemShooting2019,['SubEvent152'],[]
1125906516593258496,coloradoStemShooting2019,[],[]
1125926824008007680,coloradoStemShooting2019,['SubEvent152'],[]
1125926879775612928,coloradoStemShooting2019,['SubEvent152'],[]
1125927985645805568,coloradoStemShooting2019,['SubEvent152'],[]
1125935358670188549,coloradoStemShooting2019,['SubEvent152'],[]
1125935660236464128,coloradoStemShooting2019,[],['SubEvent152']
1125960811728519168,coloradoStemShooting2019,['SubEvent152'],[]
1125979594534916097,coloradoStemShooting2019,[],[]
1126012785140301824,coloradoStemShooting2019,[],['SubEvent152']
1126071805914038273,coloradoStemShooting2019,['SubEvent152'],[]
1126158842167943170,coloradoStemShooting2019,[],['SubEvent152']
1126161691786477568,coloradoStemShooting2019,[],['SubEvent152']
1130103178563686403,albertaWildfires2019,[],[]
1130234736088092672,albertaWildfires2019,[],[]
1130236711336857601,albertaWildfires2019,[],[]
1130311739625467904,albertaWildfires2019,['SubEvent153'],[]
1130533446512795648,albertaWildfires2019,['SubEvent153'],[]
1130558274254848000,albertaWildfires2019,[],['SubEvent153']
1130559720971018245,albertaWildfires2019,['SubEvent153'],[]
1130560670871764992,albertaWildfires2019,['SubEvent153'],[]
1130583892417753093,albertaWildfires2019,['SubEvent153'],[]
1130586025263165442,albertaWildfires2019,['SubEvent153'],[]
1130613766964621313,albertaWildfires2019,['SubEvent153'],[]
1130625346355826688,albertaWildfires2019,['SubEvent153'],[]
1130625551264182272,albertaWildfires2019,['SubEvent153'],[]
1130627250552942592,albertaWildfires2019,['SubEvent153'],[]
1130637170715316224,albertaWildfires2019,['SubEvent153'],[]
1130648487324979211,albertaWildfires2019,['SubEvent153'],[]
1130668115371544577,albertaWildfires2019,['SubEvent153'],[]
1130777444192051200,albertaWildfires2019,['SubEvent153'],[]
1130788584016027648,albertaWildfires2019,['SubEvent153'],[]
1130849925460217862,albertaWildfires2019,[],[]
1130860883079507969,albertaWildfires2019,['SubEvent153'],[]
1130875797055713282,albertaWildfires2019,[],[]
1130893961218875393,albertaWildfires2019,[],[]
1130906930912776192,albertaWildfires2019,[],[]
1130919510041452544,albertaWildfires2019,[],[]
1130977234557136896,albertaWildfires2019,[],[]
1131001697499787264,albertaWildfires2019,['SubEvent153'],[]
1131009299130540032,albertaWildfires2019,['SubEvent153'],[]
1131199746419429376,albertaWildfires2019,[],[]
1131233367779946496,albertaWildfires2019,[],[]
1131239567800098819,albertaWildfires2019,[],[]
1131292093564018688,albertaWildfires2019,[],[]
1131328142021259264,albertaWildfires2019,[],[]
1131622651062050817,albertaWildfires2019,[],[]
1131702179528466433,albertaWildfires2019,[],[]
1131969389102796803,albertaWildfires2019,[],[]
1131971297175638016,albertaWildfires2019,['SubEvent154'],[]
1132010328559149057,albertaWildfires2019,[],[]
1132263689858572288,albertaWildfires2019,[],[]
1132454212938403840,albertaWildfires2019,[],[]
1132627706686742529,albertaWildfires2019,[],[]
1132679842774888448,albertaWildfires2019,[],[]
1132714680542277634,albertaWildfires2019,[],[]
1132770712555589637,albertaWildfires2019,[],[]
1132867890225397760,albertaWildfires2019,[],[]
1132960945473556483,albertaWildfires2019,[],[]
1133064413794250757,albertaWildfires2019,[],['SubEvent154']
1133126211759202305,albertaWildfires2019,[],[]
1133161902908104704,albertaWildfires2019,[],[]
1133442175172317185,albertaWildfires2019,[],[]
1133548795910918144,albertaWildfires2019,[],[]
1133738432696606720,albertaWildfires2019,[],[]
1133777213386629121,albertaWildfires2019,[],[]
1133796644971925504,albertaWildfires2019,['SubEvent153'],[]
1133817354549374977,albertaWildfires2019,['SubEvent153'],[]
1133827510247014401,albertaWildfires2019,['SubEvent153'],[]
1133861725529182208,albertaWildfires2019,['SubEvent153'],[]
1133924550264139777,albertaWildfires2019,[],[]
1133929435328143360,albertaWildfires2019,['SubEvent153'],[]
1133936902434934789,albertaWildfires2019,['SubEvent153'],[]
1133947958876024832,albertaWildfires2019,[],[]
1134018172309295104,albertaWildfires2019,[],[]
1134033605980614658,albertaWildfires2019,[],[]
1134062887973085185,albertaWildfires2019,[],[]
1134072791039401984,albertaWildfires2019,['SubEvent153'],[]
1134083166669627393,albertaWildfires2019,['SubEvent153'],[]
1134118453529534465,albertaWildfires2019,[],[]
1134125612107522050,albertaWildfires2019,[],[]
1134131844859875329,albertaWildfires2019,[],[]
1134132477956481024,albertaWildfires2019,[],[]
1134135767217795072,albertaWildfires2019,[],[]
1134137815430811648,albertaWildfires2019,[],[]
1134145515581583360,albertaWildfires2019,[],[]
1134166142174486528,albertaWildfires2019,[],[]
1134172111952416768,albertaWildfires2019,[],[]
1134179836585549829,albertaWildfires2019,[],[]
1134191002997051392,albertaWildfires2019,[],[]
1134209278703575040,albertaWildfires2019,[],[]
1134239576111771648,albertaWildfires2019,[],[]
1134262571853369344,albertaWildfires2019,[],[]
1134263320066822146,albertaWildfires2019,[],[]
1134279982723653632,albertaWildfires2019,[],[]
1134284425477275648,albertaWildfires2019,"['SubEvent153', 'SubEvent154']",[]
1134310774015311873,albertaWildfires2019,[],[]
1134318861019373574,albertaWildfires2019,[],[]
1134323549479424001,albertaWildfires2019,[],[]
1134487792787103745,albertaWildfires2019,['SubEvent153'],[]
1134510620487798787,albertaWildfires2019,[],[]
1134537466281570304,albertaWildfires2019,[],[]
1134553661957464065,albertaWildfires2019,[],[]
1134907088709328899,albertaWildfires2019,[],[]
1134912374891323392,albertaWildfires2019,[],[]
1134918705442410496,albertaWildfires2019,[],[]
1134928346402496512,albertaWildfires2019,[],[]
1134966616477839361,albertaWildfires2019,[],[]
1134997068957663232,albertaWildfires2019,[],[]
1135234381440643072,albertaWildfires2019,[],[]
1135241983780245504,albertaWildfires2019,['SubEvent153'],[]
1135244971865497602,albertaWildfires2019,[],[]
1135251727651811328,albertaWildfires2019,[],[]
1135267992046936064,albertaWildfires2019,[],[]
1135268630877392896,albertaWildfires2019,[],[]
1135279682876633088,albertaWildfires2019,[],[]
1135354835362930688,albertaWildfires2019,[],[]
